text,data
"Although I'm grateful this obscure gem of 70's Italian exploitation cinema features in the recently released ""Grindhouse Experience"" box set, and although it's also available on disc under the misleading and stupid alternate title ""Escape from Death Row"", I honestly think it deserves a proper and luxurious DVD edition, completely in its originally spoken languages with subtitle options (the dubbing is truly horrible), restored picture quality and a truckload of special bonus features! Heck, I don't even need the restored picture quality and bonus features if only we could watch the film in its original language. ""Mean Frank and Crazy Tony"" is a cheerfully fast-paced mafia/crime flick with a lot of violence, comedy (which, admittedly, doesn't always work), feminine beauty and two witty main characters. Tony Lo Bianco is terrific as the small thug pretending to be the city's biggest Don. When the real crime lord Frankie Dio (Lee Van Cleef) arrives in town, he sees an opportunity to climb up the ladder by offering his services. Frankie initially ignores the little crook, but they do eventually form an unlikely team when Frankie's entire criminal empire turns against him and a new French criminal mastermind even assassinates Frankie's innocent brother. Tony helps Frankie to escape from prison and together they head for Marseille to extract Frankie's revenge. The script of this sadly neglected crime gem funnily alters gritty action & suspense with light-headed bits of comedy, like the grotesque car chase through the narrow French mountain roads for example. The build up towards the typical mafia execution sequences (guided by an excellent Riz Ortolani score) are extremely tense and the actual killings are sadistic and merciless, which is probably why the film is considered to be somewhat of a grindhouse classic. The film lacks a strong female lead, as the lovely and amazingly voluptuous beauty Edwige Fenech sadly just appears in a couple of scenes, and then still in the background. On of the men behind the camera, responsible for the superb cinematography, was no less then Joe D'Amato. Great film, highly recommended to fans of Italian exploitation, and I hope to watch it again soon in its original version.",1
"A brilliant film by the great John Waters. The characters are unforgettable. The acting, script, and camera-work only enhance the overall greatness of this film. Perversion as an art-form. A must see for all. Easily a perfect 10!",1
"Jack Lemmon and Walter Matthau have got to be one of the best buddies ever to work together. They have made lots of movies together, i think they are both fantastic when they do work together in a movie. Out to sea is a fantastic comedy movie i think to watch. I give the movie 10 out of 10. Jack lemmon and Walter Matthau will be remembered when the movies they did together will be on tv. They will be sadly missed. God bless you both.",1
"I originally saw this film while I was working as a musician doing musical theatre in summer stock. If you've ever done any work in theatre - especially at a summer stock theatre - you'll really enjoy this film.Yes, there are some moments of really bad writing in the film, but overall it's a lovely tribute to the theatre and why people love it.",1
"""The China Syndrome"" launched a whole string of films about the potentially devastating effects of misused nuclear power, a black cloud of paranoia that would hang over America for much of the Reagan years. It's a well-made and effective drama, given an extra punch by its high-power stars, notably Jack Lemmon who plays a senior official of the nuclear power plant who suffers a crisis of conscience. But one can't help but think that it was the serendipitous timing of the Three Mile Island nuclear accident that occurred just a couple of weeks after this film's release that has given it its lasting appeal as a classic from the 70s. As watchable as it is, it's certainly no classic.With a red-headed Jane Fonda as a news reporter and a bearded Michael Douglas as her camera man (and the film's producer, by the way).Grade: B+",1
I own this movie on DVD and I have watched it about 10 times and it's still funny. The jokes will never get boring and I often burst out laughing at inappropriate times just thinking about them. The premise is that Richard and Eddie of Bottom fame own the cheapest hotel in Britain next to a nuclear power plant. They are desperately in need of cash and when a film star in hiding comes to stay their luck just might be in.To watch this movie and not become utterly bored or disgusted you first need to like the humour. Some would say that only hardcore fans really enjoy watching it. But overall it's a great movie.,1
"One of my favorite films for a number of years was ""Last Action Hero""; unfortunately, Arnold Schwarznegger decided to spoil my fun by becoming a corrupt scumbag politician; so now I can't bear any film he may had a hand in.The Adventures of Jake Speed actually toys with some themes similar to those in Last...Hero; so I was pleased to find it on DVD, so I could watch these themes played out so well.Despite the ""plot-within-the-plot"" involving white slavery during an African nation's civil war, this is not an action movie. The plot that the ""plot-within-a-plot"" is within, is actually about a question that the film has no intention to resolve: Is Jake Speed a real person that is helping the heroine save her sister from the white-slave trader; or is he actually a fictional character (which means that the heroine has somehow entered the universe that really only exists in a series of pulp novels)? I suggest that this is not all that clearly defined in the film, and that Wayne Crawford and Andrew Lane are perfectly aware of this. The film thus becomes a presentation of what audiences may want from such a fictional ""adventure-story"" universe. That's actually a rich theme, the potential heaviness of which is lightened by the film's amiable and campy sense of humor.There are weaknesses to the film - primarily it's cinematography, which makes the film look like a TV show. And the pacing does sag on occasion.But I really like these characters, and I enjoy the adventure they live, however silly. And I just find fascinating the idea that this adventure is actually taking place in a novel.Holds up under multiple viewings -m good show!",1
"...means ""take up and read"", which is precisely what I felt like doing after having seen this marvelous film.Von Ancken stimulates and inspires with this breathtaking and superbly executed adaptation of Tobias Wolff's 1995 New Yorker article of the same name. The incredible performance by Tom Noonan is brilliant and provocative and the editing, sound design, cinematography and directing are truly inspired. The nuanced changes and embellishments on the original story are subtle, clever, and make the film cinematically more dynamic. It's lyrical pacing is mesmerizing and begs you to watch it again.Watch out for this young director...he's going places.",1
"The Bill was essentially a cultural fountain from which a beautiful rainbow-haze of socio-introspection emerged, inspiring such famed derivatives as Cop Land, The Departed, The Godfather 3, and most recently of course, The Wire.With multi-faceted characters and story lines that have been described as '4-dimensional Shakespeare', The Bill grabbed you by the collars from episode one and just would not let you go.The show covered, anticipated, and even occasionally caused all the major global events between 1984 and 2010. The most famously prescient moment being episode 19 of series 5, which aired on the eve of the second Gulf War. Detective Jim Carver's misguided - and ultimately career ending - drugs raid on Craig 'Fun Boy' Richardson's flat in the Jasmine Allen Estate in early 2003, was widely viewed as a predictive allegory for the coalition's failure to find weapons of mass destruction following the invasion of Iraq several months later.However, it was the work the Bill did to try and highlight some of the lesser-known problems experienced by police officers that won it the most praise. This was sympathetic drama covering such sensitive areas as helmet-phobia, under-uniform cross-dressing, in-van homosexuality, lost truncheons, casual drunken bestiality (regretted), siren aversion syndrome (SAS), groin chaffing caused by chasing suspects while wearing an overly starched uniform and many, many more issues that still trouble, disturb, haunt and excite officers to this day.The last word should go to one of The Bill's most famous fans, Nelson Mandela: ""it is no exaggeration to say that I would not have made it through the dark void of loneliness that summed up my last years of incarceration on Robben Island if it wasn't for the heart-warming, casual buffoonery of Reg Hollis.""",1
"This movie is so good! I first seen it when i was six, then i bought it recently and i still love it, im 15 now. Plus, the acting was great, and Madonna is my idol and she did a phat job! Alot of people didnt like this movie, and i still to this day dont understand why.",1
"Kurt Russell, whose career started when he kicked the REAL Elvis in It Happened At the World's Fair, will probably never top his performance as the King in this biopic helmed by slash and shock meister Carpenter. There are times you feel that you're watching Elvis until something snaps you back to reality...perhaps memories of a hapless Don Johnson in Elvis and the Beauty Queen? All the performances here are excellent: Season Hubley as Priscilla, Pat Hingle as the Colonel, even Shelley Winters brings the right level of nerves and hysteria to her rendering of Momma Presley.Kurt's dad Bing is here playing Elvis' father Vernon, and there's a fine understated performance from Robert Gray as Elvis' buddy and bodyguard Red West. A must see for rock n roll fans.",1
"When you come across a gem of a movie like this, you realize why the '80s were the greatest decade to live thru. The rock music ruled, & so did movies...especially horror movies. Filmmakers knew how to entertain us, & ""Trick or Treat"" is evident to this. When rocker Sammi Curr, who was most likely written after W.A.S.P. singer Blackie Lawless, dies in a hotel fire, his #1 fan Eddie, is distraught. He goes to friend & local dj Nuke (Gene Simmons) for support. Nuke gives him a copy of the very last recording that Sammi made; this is the only copy available. It was given to the radio station to be played live Halloween night. When Eddie plays it, it somehow brings back Sammi. He helps Eddie with the bullies at school, but then goes out of control. It is definitely one great movie. The bad thing is, this movie is out of print. I paid $25.00 to finally get it off of eBay. You should too...$$ well spent!",1
"I have previously seen Zu: Warriors from the Magic Mountain. In that film, the setting takes place in China's mountains, the Legend of Zu looks like another dimension!! Thank that to Tsui Hark's extensive use of CGI effects. He's able to portray his vision of mountains floating above the clouds, a land where beings fly freely, and powers ranging from razor sharp wing blades, split swords, and the ultra cool Moon Orb.While there are many characters in this one, the focus is mainly on King Sky and Enigma. The romance aspect is there, although the movie seems much darker than its predecessor. Cecilia Cheung is beautiful and her presence on screen makes this movie worth watching. In the beginning, I like how she resembles the Countess (from Zu Warriors) and she does well playing Enigma as she deals with facing her past life. Oh, by the way, did I mention that Cecilia's very appealing to the eye??In truth, Zu Warriors had more comedy elements and its special effects were limited due to its time in 1983. Tsui Hark takes it to a whole new level and sets a new standard in cinema.",1
"It is a surprising movie that gets you in your chair waiting for the last minute of the film, leaving on your leaps a sweet taste of: ... I want more! There are very good actors, Portuguese actors that have a lot of experience in the world of theater and films. It is not a million Euros budget film, but still we can see the destruction of a car in an excellent perspective that gets you in the movie. If you have the opportunity of getting your hands on this excellent film, don't wait for another minute: just see the film! I think that Portuguese film are increasing the quality. Watch out Spanish producers... The Portuguese are getting a high quality standards. I saw the film and I'm waiting for more...",1
"Growing up in the late 60s and 70s I could not help but become a fan of science fiction. With America's space program in top gear, sci-fi books, movies, TV shows, and comic books fueled my imagination and opened my mind to the possibilities that exist in the universe. Farscape is so unlike any other sci-fi show yet it has all the ingredients that made shows like Star Trek, Battlestar Gallatica, X-Files, and Deep Space Nine personal favorites. One of the criticisms of Farscape is that the casual viewer can't just jump in and watch one episode and understand what is going on. There have been other very successful shows that used multiple episode story arcs and complicated characters. This for me is one of the charms of the show. I don't need or want to have the story all tied up neatly at the end of every episode like the various incarnations of Star Trek have done. All in all, Farscape has wonderful and funny characters and a running storyline that says that although humans may be the least evolved or advanced intelligent species in the universe, they still have unique qualities and abilities.Unfortunately, the shortsighted people at the Sci-Fi channel have canceled Farscape's 5th season. They have stated that the cancellation was based on sagging ratings. Yet just a few years ago it was their top rated original series and a critical favorite. It's a shame that all of the artists who help create this show will be unable to continue their labor of love because of the fiscal problems of the very channel/company that made it all possible in the first place.Hey, don't take my word for it, watch the show, watch the re-runs and make up your own mind. Help save Farscape!",1
"This film is about a man who has been too caught up with the accepted convention of success, trying to be ever upwardly mobile, working hard so that he could be proud of owning his own home. He assumes this is all there is to life until he accidentally takes up dancing, all because he wanted to get a closer look of a beautiful girl that he sees by the dance studio everyday while riding the subway on his way home.His was infatuated with her at first, going to the dance class just to idolize her, but he eventually lets himself go and gets himself into the dancing. It eventually becomes apparent to him that there is more to life than working yourself to death. There is a set of oddball characters also learning in the studio, giving the film a lot of laughs and some sense of bonding between the dejected.There is also revelations of various characters, including the girl he initially admired, giving some depth to them by showing their blemished past and their struggle to overcome it.The dancing was also engaging, with the big competition at the end, but it is not the usual story where our underdog come out at the top by winning it. Instead, there are downfalls, revelations and redemption.All these makes it a moving and fun film to watch.",1
"One of the most charming and, for me at least, the most powerful elements of Anthony Minghella's enthralling Best Picture-winner ""The English Patient"" is that, in the mid 90s, when Hollywood was in the initial stage of having lost its nerve for grand new projects, a film was created that brought back tracesvery powerful tracesof the sweeping, wonderful majesty that crafted movies such as ""Lawrence of Arabia"" (1962) and ""The Ten Commandments"" (1956). ""The English Patient"" contains very much of what made those films so powerful. It has that glorious feeling, a stretched running time that hardly seems long at all, and fascinating characters with pasts and stories.""The English Patient"", based on a novel by the same name by Michael Ondaatje, is like ""The Godfather: Part II"" (1974) in the sense of how it's constructed. It's a blending of two stories: the past and the present and it all revolves around the titular character: an English patient in the post years of World War Two. Ralph Fiennes plays the English patient, who has been scarred for life by a plane crash, and being taken care of in an isolated church by a single nurse played marvelously by Juliette Binoche. Apart from bonding with her raspy-voiced, troubled patient, Binoche comes to learn about his past when a stranger (Willem Dafoe) arrives and the two men appear to know each other.That's just one of the two beautifully crafted stories that shape this film. The other one, told in flashback, is the patient's past, before he was scarred and dying in a bed. The story of the present mixed with the patient's past and his love affair that tragically changed his life forever.To be blunt, ""The English Patient"" is a love story blended with a sweeping epic sensation and it blends magnificently. What I really admired about the love story between Ralph Fiennes and Kristin Scott Thomas was how passionate, how obsessive, how enchanting it was shown on screen. Usually in love stories, such as Minghella's later ""Cold Mountain"" (2003), the romantic elements seem far more lustful than obsessive to me. Some of the love scenes feature elements that may tend to be associated more with lust than love, but still, because it is so well developed and not rushed and not exploited out of proportion, we can believe that there is a sure, true love between these characters. It reminded me a lot of ""Vertigo"" (1958) in how well the filmmakers and performers convinced us that these were two actual human beings who truly fell in love with each other.Performances all around were great. I was especially enthralled by the performance by Juliette Binoche, who took home the Oscar for her performance the following year. I also liked Willem Dafoe playing the sort of cynical, questionable character that he's always quintessential at playing. And of course I can't leave out Fiennes and Scott Thomas and their portrayals of two very passionate lovers.Despite my enormous enthusiasm for this epic, I would be dishonest if I were to describe it as a perfect film. There are two flaws that I cannot glance over. Number one, it is a little too long and the reason for this is my second complaint, there are a few unnecessary subplots. I was not enchanted or particularly interested with the second love story between Binoche and a bomb specialist played by Naveen Andrews. My research has led me to assume that this plot element comes from the original book and I'm sure it worked perfectly in there, but in the film, it just seems a littledistracting and the relationship between the two characters didn't fascinate me. I was far more interested by Fiennes character and his relationships with his two leading actresses.Nevertheless, these two flaws are easily forgivable even if they do slow things down a bit. Those put aside, ""The English Patient"" is an extraordinary achievement of film-making. To me, it was sort of like an insane mix up between ""Casablanca"" (1942) and ""Lawrence of Arabia"" (1962), two remarkable and better films, and this effective blend proved to be well worth my time. It is a real shame that Anthony Minghella has left us. For he was a truly gifted filmmaker. This is all the evidence anybody needs.",1
"Its such a shame that an important film like this is virtually unknown.I don't think Alan Bates has done a better film than this.Its never shown on television. The only time I can recall it being shown on British TV was in the summer of 1998. I have it on tape but sadly the quality isn't great due to a dodgy aerial at the time...I remember wanting to see this film for some time before it appeared on TV. It was shown on Channel 4 in the early hours of the morning, thereby ensuring that it still remained unseen except for a very small audience.I was living in Bristol at the time and it was ironic that, when I finally saw the film, I realised that I had walked past the VERY house where it was filmed several times before!! The film treads a fine line; a married couple attempting to make light of their tragic predicament of coping with their severely mentally handicapped daughter by laughing about it and even involving the child in their jokes.The direction and the acting are so superb that the film is always compassionate and moving and is never in danger of lapsing into bad taste.A couple of years ago I saw a clip of the filmed theatre production with Eddie Izzard in the role of Bri and Victoria Hamilton playing Sheila.It showed Izzard improvising and larking about and Hamilton jokingly telling the audience to ignore him when he's being like this.I maybe taking this out of context as I only saw a brief clip but having read the play and seen the film this is clearly such a delicate subject that such an approach is both insensitive and disrespectful.Izzard was praised for his performance but I felt uncomfortable with what I saw.It is perhaps surprising that such a successful play failed to find an audience when it was finally filmed.This is one of the best British films of the 70s and hopefully it will be released on DVD one day.",1
"(You'll know what I mean after you've seen Red Eye...) Overall, Red Eye was a better-than-expected thriller. It gets off to a slow start, and slowly builds. But by the time it was over, it's a thumper! It's hard to exactly define what makes this thriller as... thrilling as I found it. Except that, simply put, the director did a creditable job of pulling you into the action of what would otherwise have been a run-of-the-mill plot. I rather tended to forget I was watching a movie. That says a lot.Other factors, I think, are the ""closeness"" of victim and bad guy... and that over time, you begin to really relate to the victim. A scant 8 out of 10, more like a 7.5... but that's pretty good!",1
"Robert Duvall is a direct descendent of Confederate General Robert E. Lee, according the IMDb.com movie database. After seeing this film, you may think Duvall's appearance is reincarnation at it's best. One of my most favorite films. I wish the composer, Peter Rodgers Melnick had a CD or there was a soundtrack available. Wonderful scenery and music and ""all too-true-to-life,"" especially for those of us that live in, or have moved to, the South. This is a ""real moment in time."" Life moves on, slowly, but ""strangers we do not remain.""",1
"I feel very strongly that this film was just like Waiting to Exhale with white females in the 1950's. As in Waiting to Exhale, all of the female characters got mixed up with men who were either married or no good. The only difference, besides the obvious, was that there wasn't much humor in this film. I would even say that it was tragic. Only one of the male characters seemed to be kind and sincere (Hope Lange's guy), but even then there was conflict in this relationship.The story was about three young women who shared an apartment together and who had hopes and dreams of success. Unfortunately for them, romance didn't seem to come easy although they were young, intelligent and attractive. This movie could be called a tearjerker with the saddest part involving Suzy Parker's character whose obsession of an ex-boyfriend leads to tragedy.This is a must see.",1
"I think part of the reason this movie was made...and is aimed at us gamers who actually play all the Nancy Drew PC games. There's been a lot of movies lately based on video games, and I think this in one of them.So this movie does not follow any book. But it does follow parts of the games. I buy and play every Nancy Drew games as soon as it comes out. And the games are from HerInteractive and are for ""girls who aren't afraid of a mouse!"" And some of these games actually won Parents' Choice Gold Awards. They are not only fun but you can actually learn a thing or two while playing.I took two of my step children with me to go see it and they loved it! The 10 yr. old had started playing her first Nancy Drew game a day before I took her to see the movie, and she was having so much fun playing the game I thought she would enjoy the movie as well. And I was right...she not only loved this movie but couldn't wait to get home to finish her first game and start another one.My other step daughter is only 7 and she also loved the movie but she is still a little to young too play the games yet, but she enjoys watching her sister play at times just to see what's going on.The games are based for children 10 yrs and older. All the games usually get pretty descent reviews and are classified as adventure games. For more information on the games just check out HerInterative Nancy Drew games. So personally I thought the movie was pretty good and I will buy it when it comes out on DVD.",1
"Before there was Crash, there was this interesting film called Grand Canyon. Released about 14 years sooner than the former film, Grand Canyon was a movie about two people from different backgrounds who come together as friends over a lifetime. To me Crash was still a slightly better film, but Grand Canyon was no slouch either.Taking place in Los Angeles, an upper-class lawyer named Mack (Kevin Kline) takes a shortcut through the seedier side of town only to have his car break down at the worst time. He calls for a tow truck, and has to wait for awhile, only to soon be threatened by a group of dangerous people who want his car. Soon the tow truck driver arrives at the perfect moment, and out steps Simon (Danny Glover) to take the truck away. Both men are threatened, but Simon manages to get himself, Mack, and the car out of dire straits. It is from here on out that a friendship develops between the two men over a lifetime with Mack helping out Simon just as Simon had helped him out of a dangerous situation earlier. You see Simon's sister Deborah (Tina Lifford) is living in a dangerous neighborhood with her two children, and fears for her oldest son who seems to be roaming the streets at night with some bad people. Mack offers them a better place to live as well as hooking Simon up with his secretary's friend Jane (Alfre Woodard).This is the main plot of the film, but there are other smaller plots involving the same secretary mentioned above (Mary Louise Parker) as well as Mack's wife, (Mary McDonnel) who discovers an abandoned baby not long after their son Roberto (Jeremy Sisto in his first movie role) has gone to camp for the summer, and will likely be moving on with his own life soon. The details of all these plots are brought together into one complex movie which uses a police helicopter as a metaphor for life and as a bridge to entwine all the different scenes. This simple plot device works very well and helps greatly with the flow of the story.The director Lawrence Kasdan, whose biggest movie to this date was The Big Chill, has created a splendid movie here. The cast is excellent, and most of the ideas are well thought out, but alas it falls short of greatness because some points, that would've made the film even stronger, are glossed over. The story involving the secretary is one, and the second involving Simon's nephew is the other. These scenes should've been more apart of the entire story, and then maybe Lawrence Kasdan's views of life between the upper and lower classes would've been more on a superior level instead of just very good. Still Grand Canyon exceeded expectations, and yes you will get to see a view of the canyon that this movie was named after. There is also a small role for Steve Martin as Davis, a producer of violent films, who offers his own views on life, and has a small part to play in this movie's ideas.",1
"Never has the words ""hidden gem"" been so accurate. Bad movie lovers might search all over for the next hidden obscurity, sometimes coming up short with stuff like Weasels rip my flesh, but other times, luck will prevail and you might end up with something like Death Bed, then hopefully realizing it's not a bad movie at all, it just has a bad title, and not even a bad title, but a humorous one that might throw you off, but Somehow Death Bed still fits into the ""bad"" category. With a vibe that's somber and empty, Death Bed is a true masterpiece of low-budget horror, reserved only for those fortunate enough to appreciate such a dark shadow of a vision.Death Bed involves an incoherent, yet intriguing relationship between a demon in the bed and the sympathetic ghost trapped in the portrait, who only wishes he could spare someone from the awful fate of being devoured by the yellow suds. Although not all that scary, considering it's about a killer bed, Death Bed possesses the qualities that make for successful horror. A dark, desolate vibe, confusion, an eerie, subtle score and that dream quality that this masterpiece almost flaunts. Such a quality, or vibe usually seems unintentional. Not only is it intentional, but from what I've read, Death Bed is based on an actual dream, George Barry, the director, successfully transferred dream to film, only a genius could accomplish such a task.Old mansions make for good quality horror, as do portraits, not sure what to make of the killer bed with its killer yellow liquid, quite a bizarre dream, indeed. Also, this isn't quite the brand of B-horror I was expecting, considering the title and all. Before viewing this Gothic gem I expected something more like Class Reunion Massacre, now thats a bad movie, if you've seen it, you know what I'm saying. After considering all of the above, I feel like Death Bed deserves only eight stars, but since it stayed so obscure for so long We'll say the bed that eats deserves nine.",1
"I was enchanted by Niami's debut. I hope that we'll soon see more of his work. I was lucky enough to catch the film during its brief NYC run and it struck me as a worthy successor to such downtown 80s flicks as Desperately Seeking Susan and After Hours, but with a gentle European whimsey that made it fresh and fun. A strong ensemble cast playing mostly against type was a pleasure. And I thought the complexly inter-threaded plots were just right. Sandra Bernhard puts in her best performance since King of Comedy, while Peter Stormare is hilarious, and Ling Bai touching. See it.",1
"Human Traffic is without a doubt the most original and compelling film that I have seen for a long time. It documents 2 days in the lives of a group of young people, bored with their everyday existence and dead end jobs and taking ecstasy at raves on the weekend. It is hilariously funny and extremely poignant, and at times very sad. In the same genre as 'Trainspotting' it has a great soundtrack and features hot young rising British stars. The movie was made on a miniscule budget and I look forward to future offerings of Writer/Director Justin Kerrigan when his talent is discovered by the major movie makers.",1
"Considering it was made on a low budget, THE DAY TIME ENDED manages to make the most of its budget with some surprisingly good special effects work.The story involves a family who are about to move into their solar-powered home in an isolated part of the Mojave Desert in southwestern California, only to find it trashed--by motorcycle vandals, they think. But their youngest daughter (Natasha Ryan) has begun to see mysterious things--a green pyramid, strange humanoid figures, etc. And only recently, the light from a trinary star explosion has caused extremely unusual auroras to show up in the desert skies. Thus the family, led by Jim Davis and Dorothy Malone, finds themselves face-to-face with strange alien forces who have put them in a time-and-space warp.Mixing in elements of 2001: A SPACE ODYSSEY and CLOSE ENCOUNTERS OF THE THIRD KIND, THE DAY TIME ENDED, despite its obvious flaws and uneven acting, remains interesting due to the superb special effects work of David Allen. The desert setting is very appropriate for this film's close encounters; and while the movie cannot really be compared with either Kubrick's or Spielberg's films, THE DAY TIME ENDED is much better than many other 2001/CLOSE ENCOUNTERS knock-offs. I give credit to director John 'Bud' Cardos, whose 1977 thriller KINGDOM OF THE SPIDERS made for an interesting precursor to ARACHNOPHOBIA, for at least trying--and on that basis, I give THE DAY TIME ENDED a 7 out of 10.",1
"I put this movie on not expecting much, other than a B movie gore fest. Thankfully I was presented with a very well made film, that built up the suspense and managed to maintain it throughout its run time. This was an impressive achievement. The acting was solid, creating characters that you cared about and related to; and although some may find the film slow, it did force you to think about what you would have done in the same situation. Added to this there was some fine camera work and the directors pulled it all together admirably. An excellent effort then, that is well worth your time if you prefer development and suspense over gore.",1
"I saw the The Bourne Ultimatum last summer with a friend, and, wow! I had already seen the first two films and I liked them, but Ultimatum, I loved.Matt Damon plays Jason Bourne, a amnesia suffering CIA agent on the run, trying to discover who he is.Like I already said, I loved this movie from start to finish, no plot holes, slow scenes, everything was paced just right and it fit in well with the other films, but in all senses it was much better.Best stunts, car chases, actors, and effects I've seen in an action movie all summer, (surprisingly due to Spider-Man 3, Pirates, etc.) But I it wasn't just action in this film, Jason doesn't just kill and run. He has a soul and the audience feels for him, so drama is included. But that doesn't slow it down.Of all the ""threequels"" that came out last summer, this was the best.",1
"089: Footlight Parade (1933) - released 9/30/1933, viewed 5/5/07.The ice cream cone is invented in New York.KEVIN: After a long and busy break, we hit another Busby Berkeley musical from Warner Bros. This time it's the ultra-fast paced Footlight Parade, starring James Cagney as juggernaut stage producer Chester Kent. I am 100% certain that Cagney was channeling Berkeley with his performance of the irrepressible Kent, who has to come up with new ideas for performances every minute. Joan Blondell is also excellent as the acid-tongued secretary-turned-love interest. The Ruby Keeler/Dick Powell subplot is not as major this time but no less enjoyable. One thing that baffled me was Berkeley's performances themselves, which seemed far too extravagant and complex to be performed on any stage, let alone a stage that would be showing a film afterwards. Obviously Busby doesn't let a little thing like story impede him from putting together the most over-the-top musical numbers he can possibly conjure. I liked nearly all of this movie until the end, with the shamelessly offensive number ""Shanghai Lil,"" which, as one can guess, is about as stomach-turning as racially distasteful performances come.DOUG: Six movies in three months. Got to be a new record. Anywaythis completes Warner Bros.' musical trilogy of 1933, preceded by '42nd Street' and 'Gold Diggers of 1933.' I would definitely recommend watching all three in a row. I wonder if James Cagney was channeling Busby Berkeley while he was playing Chester Kent in this movie, or if that the role as written was inspired by Busby. I hope it was; it seems to make sense that Berkeley is the kind of guy who would see elaborate dances in everyday occurrences the way Chester does. The funny thing about Cagney was that he didn't really look like a leading man in the traditional sense. He was 5'7"", square-headed, and talked with an odd New York accent. But the guy was quite versatile, going from the venomous gangsters that made him so famous to the fast-talking producer-types we see here. And he could dance. Basically he was a leading man in the body of a character actor. The rest of the cast has some familiar faces; Joan Blondell returns and just about steals the show as Cagney's loyal and lusting secretary; Dick Powell and Ruby Keeler play the cute couple, but seem to get less screen time than before; Billy Barty pops up again as the mischievous imp. The movie is typical of the more racy and adult-oriented musicals of the pre-Code era, as opposed to those of the 50's and 60's that were more family oriented, and is an excellent climax of the Warner musicals of that year (the ""Shanghai Lil"" number not withstanding, with Keeler doing a poor job at looking Chinese).Last film: Dinner At Eight (1933). Next film: I'm No Angel (1933).",1
"Writer-director Dean Bell offered many surprises and engaging moments in this modest yet compelling road film. His dialogue was snappy, and his use of very short flashback sequences was especially effective in the film's narrative structure.At the heart of the film is the character of Alice, who is running away from her New England past in a desperate effort to get to Florida. Along the way, she travels with a pair of eccentrics, Bill and Sandra, who incredibly make the attempt to groom Alice as a prostitute earning money at truck stops.As a newcomer performing in her first screen role, Emily Grace as Alice is sensational. There is not a false note in her character choices. But the film is worth watching above all for the wily yet sensitive character of Sandra, as masterfully created by Judith Ivey. There is an especially sly subtext to virtually every moment in which Ivey is on-camera. As a viewer, I found myself stopping the tape, hitting rewind, and reviewing her scenes in order to attempt to discern the psychological subtleties.The film raises the following question about the characters: Are Bill and Sandra good Samaritans, or are they an evil pair of Dickensian predators preying upon the youthful Alice? One of the strengths of the film is that it never quite fully answers that question. Alice seems more self-confident than she started out as a result of her experiences with Bill and Sandra. But is she really a better person?Part comedy, part road picture, and part coming-of-age drama, this carefully crafted film succeeds in involving us on many levels.",1
"This movie was sadly under-promoted but proved to be truly exceptional. Entering the theatre I knew nothing about the film except that a friend wanted to see it.I was caught off guard with the high quality of the film. I couldn't image Ashton Kutcher in a serious role, but his performance truly exemplified his character. This movie is exceptional and deserves our monetary support, unlike so many other movies. It does not come lightly for me to recommend any movie, but in this case I highly recommend that everyone see it.This films is Truly Exceptional!",1
"And yet another run of South Park comes to an end. This wasn't as strong an episode as I'd hoped for, but Night of the Living Homeless was a stronger finisher then Stanley's Cup, Tsst, Bloody Mary, or Erection Day. It still can't hold a candle to Woodland Critter Christmas and Goobacks, but few episodes can.Night of the Living Homeless is a spoof of the zombie genre, done in a way only South Park would think of. Instead of flesh eating zombies, the entities are homeless that request change and seem to survive off of it.Randy and other residents are locked in the Community Center, though this time on the roof, where they can survey the scene. A particularly funny moment is when one member finds out his home is gone, and becomes homeless, leaving Randy no choice but to shoot him.Meanwhile, the four boys set out to solve the problem, with the whole story behind the homeless takeover trying to convey a message, but being seriously uninspired. South Park is at it's best a lot of the times when it is being ridiculous. Matt and Trey played it safe this week, and didn't really critique the homeless problem, just lampooned it.The shock moment of the episode comes when a scientist shoots himself in an attempt to avoid the homeless. This is the first time a suicide on South Park goes wrong, and we watch the poor man miss his brain and then attempt to shoot himself many times while he painfully dies. Another inspired South Park moment.Overall, the episode was funny, but it was kept from being great by withholding any real commentary on the homeless and sticking straight with the zombie shtick. The ending is somewhat funny, but nothing new.Now we must wait until October for the next batch of episodes. It's a long haul, but South Park must be applauded for it's run. The show seemed to be running out of steam last season, but now it's back in full form.",1
"It has been recorded that John Ford made the ""big, blockbuster"" movies so that he could afford to make the ""small"" movies that he loved so well. Wagon Master, with a young Ben Johnson, is clearly one of his best, if not the best of his small movies. The location shooting, the wagons, the intricate work with horses, and the inclusion of the plains Indian are all trade marks of Ford. As in many of his other films, Eisenstein, the great Russian director's influence is seen in this film. The supporting cast including Ward Bond, Russell Simpson, and Jane Darwell are excellent as well as the many, minor character actors Ford used, including his brother (the one who plays the drums). While Ben Johnson went on to win a well-deserved supporting Oscar for The Last Picture Show, his co-star, Harry Carey,Jr. did not reach those heights. Although his father, Carey, Sr. became a western leading man in Ford's early films, Carey, Jr. spent most of his career in supporting roles. For fans of John Ford, and for fans of western films, this one is a must.",1
A delightful piece of cinema storytelling in a simple but effective way. Cinema after all is a visual media and Igor used its full potential. A young restless man boards a train with no destination in mind. In one of the compartments he meets with a girl. Words are not exchanged but their laundry washing are and from there we are taken on a ride with other peculiar characters and situations. The two leads are perfectly cast as their unique features tell you a story that needs no words.,1
