text,data
"I have to preface this by saying that I LOVE watching bad movies that are entertaining. This movie delivers 100%. It is hands down the worst movie I have ever seen. It is full of crappy stock footage of random stuff in a city (people walking, traffic, the skyline, etc.) that doesn't tie into anything. Then there are the overly long 'sex scenes.' These involve lots of petting and frequent rubbing of socks on each other's bodies. These are in no way erotic and are the closest thing to horror you will find in this movie. This is especially true for the shower scene where two of the so called 'barely legal' girls who couldn't be a day over 40 are spraying each other with blood but there is also a crew member squirting blood in the from the outside while one of the girls keeps smiling at him. No one had to memorize any lines for this movie, if they aren't clearly reading cards then they have a magazine in front of them they keep glancing at while they struggle through awkward dialogue. Then there's Mr Creepo. He throws Ed Wood's name around like he can somehow compare, but he is far far from anything of that quality. He walks around a cemetery babbling about random things that went wrong in the movie which really helps the complete lack of flow the movie already had going on. We couldn't stop laughing during this movie (except during the sex scenes where we were grossed out and occasionally horrified)I give this movie a 1/10 for going so far above and beyond all my expectations for a horrible movie.",2
"I saw this film when it first came out in 1978, when I was a sophomore in high school. I took a date to see it. I didn't ""get any,"" needless to say, because the film was so bad! Joan Rivers' career never tanked as badly as it deserved after making this awful, unfunny crap. In fact, unfunny isn't a severe enough term: this film is ANTI-FUNNY! You walk out feeling like any laughter that might have occurred was beaten out of you before it could happen. This isn't worth watching out of curiosity, or out of any sense of it being ""so-bad-it's-good."" Not even the gang at MST3K could've made this worth watching! The fact that Billy Crystal's career survived this early suicide attempt is a miracle.",2
"Robert Colomb has two full-time jobs. He's known throughout the world as a globetrotting TV reporter. Less well-known but equally effortful are his exploits as a full-time philanderer.I saw `Vivre pour Vivre' dubbed in English with the title 'Live for Life.' Some life! Robert seems to always have at least three women in his life: one mistress on her way out, one on her way in, and the cheated wife at home. It helps that Robert is a glib liar. Among his most useful lies are `I'll call you tomorrow' and `My work took longer than planned.' He spends a lot of time and money on planes, trains and hotel rooms for his succession of liaisons. You wonder when this guy will get caught with his pants down.Some may find his life exciting, but I thought it to be tedious. His companions, including his wife, Catherine, are all attractive and desirable women. But his lifestyle is so hectic and he is so deceitful, you wonder if he's enjoying all this.Adding to the tedium is considerable footage that doesn't further the plot. There are extended sections with no dialogue or French-only dialogue. We see documentaries of wars, torture, and troop training interspersed with the live action. When Robert's flight returns from Africa, we wait and wait for the plane to land and taxi to the airport terminal.Annie Girardot is the standout performer in this film. Hers was the most interesting character and she played it to perfection. It was also nice to see Candice Bergen at the beginning of her career. I can't find fault with Yves Montand's performance of what was basically an amoral bum.I enjoyed some of Claude Lelouch's novel techniques. In a hotel room scene, the camera pans around the room as Robert and his mistress argue. We catch sight of them briefly during each pass around the room. In another scene set on a sleeping car of a train, Robert is lying on the upper bunk while his wife is on the lower. Robert is giving his wife some important but distressing news, but we hear only parts of it because of the clatter of the train. I sensed that his wife was also unable to absorb every word due to the shocking nature of the news. I also liked the exciting safari scenes in Africa. The cinematography of those scenes and of those in Amsterdam was superb.I reviewed this movie as part of a project at the Library of Congress. I've named the project FIFTY: 50 Notable Films Forgotten Within 50 Years. As best I can determine, this film, like the other forty-nine I've identified, has not been on video, telecast, or distributed in the U.S. since its original release. In my opinion, it is worthy of being made available again.",2
"I can not believe such slanted, jingoistic material is getting passed off to Americans as art house material. Early on, from such telling lines like ""we want to make sure they are playing for the right team"" and manipulative framing and lighting, A Love Divided shows it's true face. The crass manner in which the Irish Catholics are shown as hegemonic, the Protestants as peaceful and downtrodden, is as poor a representation of history as early US westerns that depict the struggle between cowboys and American Indians. The truth of the story is distorted with the stereotypes and outright vilification of the Irish Catholics in the story; a corruption admitted by the filmmakers themselves! It is sad that people today still think that they can win moral sway by making a film so easily recognized for it's obvious intent, so far from attempting art. This film has no business being anywhere in any legitimate cinema or library.",2
"I just saw Princess Raccoon at the Asian Film Festival in New York. The gentleman who introduced the film congratulated the audience on their fine taste. ""You could be at Herbie: Fully Loaded,"" he said with a smug smile, ""but instead you're here to watch Seijun Suzuki's Princess Raccoon."" The audience applauded and cheered. Well let me tell you, I would have rather watched Herbie: Fully Loaded twice in a row. Princess Raccoon, an allegedly whimsical musical based on Japanese folklore, easily qualifies for one of the ten worst films that I have ever seen. It is so wretched that its wretchedness actually makes me dislike other Seijun Suzuki films, which is quite a feat.There is such a vast expanse of things wrong with Princess Raccoon that I hardly know where to start. Perhaps its worst faults are being both aggressively unintelligible and mind bogglingly monotonous. If the reels got mixed up or if half of them got lost in shipping the audience would not know the difference. If you don't believe me I dare you to steal a print and have someone run the reels in random order. If you can tell me which one goes where I will give you every penny I have.The first third of the film features a mishmash of scenes, songs (including a cringe inducing rap number), and images that don't seem to be related in any way at all. Horribly integrated computer animation is thrown into the bargain, adding yet another brick to the immense, and rapidly growing, wall of incomprehensibility. It wouldn't surprise me to learn that the writer wrote down any Japanese folklore that came to mind of on a bunch of note cards, stacked them up, shuffled them, dealt the cards out on a table, and then wrote the script according to their order.About thirty-five minutes into the film some semblance of a plot arrives on the scene. Something about a shape-shifting raccoon princess (in human form) and a regular human falling in love. I hoped that this was be a portent of the film being something other than a series of perplexing scenes, but no such luck. The film continues in the same absolutely baffling manner. I wish I had gotten out then, but I was trapped in the middle of a narrow row. In retrospect it would have been worth the awkward scene.I'm exhausted just thinking about the last couple of reels. I spent every moment hoping and praying that it would be over. Every big dolly move, swell in music, or scene that looked remotely like it was concluding things renewed my hopes that the credits were about to roll. For agonizing minute after agonizing minute it went on. And on and on and on. Finally, after dozens of false alarms, it cut to what I was sure must be an abstract pattern over which credits were about to appear. Then, in defiance of all reason, it cut to another scene. How could I forget? The completely unrelated subplot concerning a ninja being captured, urinated on, and boiled in a soup hadn't been wrapped up yet.I'm never going to get those 111 minutes back, but you can spare yourself the pain. Unless you want to taint your memory or future enjoyment of great Seijun Suzuki films like Youth of the Beast and Tokyo Drifter do not see Princess Raccoon. I would have rather spent my time vomiting.",2
"This really is the worst film I have ever seen. Ever. Period. I actually paid £3.50 to watch this steaming turd of a movie. Incredibly dull, poorly acted, dire script, often incoherent and too many scenes that don't seem to have any relevance to the overall film (like when Heath Ledger's priest partner get's nailed to a wall by a ghost...what was the point in that scene? answers on a postcard please...)I should have got a medal for sticking with this film for it's entire running time. I would rather take a strong kick to the groin than sit through this film again.This should be cast into IMDb's bottom 100. Hopefully my vote of 1/10 will help it on it's way.",2
"I watched this knowing almost nothing about it, other than the brief description I read here. After watching it I was originally going to say that the director shows promise but seems kind of amateurish, then I looked at the other stuff he's done to see if this was his first or second movie, but no, he did House on Haunted Hill and Fear Dot Com. He sort of missed the mark on both those movies and it was the same with this one.The story was pretty awful too, could someone just fall in love with a girl because she's pretty but has the mind of a child? I gave it a 3 because there were some visuals that I rather enjoyed near the end but as a whole this movie is pretty terrible.",2
"A group of people goes deep into the jungle for various reasons, and finally find a lost city (where apparently King Solomon's Diamonds are) and a race of super-gorilla's... Now, you know you're in trouble when you put fine actors like Linney and Curry in one movie that stars... a talking gorilla, and that is just the beginning. Okay, what else...?For an action/adventure movie the film is... well, lacking just that. The first hour (!) of the movie they aren't even in the jungle, just trying to get there, with subplot after subplot (something about a local military regime, whatever), and when they finally do... it's just no fun anymore.The effects of the movie are only so-and-so (and really bad compared to the earlier Jurassic Park movie).Now, the ending... The father not caring for the death of his son, but just interested in the diamonds? Uh-huh... only in the movies folks, only in the movies.A complete waste of talent, this Chricton (Jurassic Park, Twister, ER) adaptation. 2/10.",2
"This was one of the worst movies I've ever seen. Horrible acting,Not funny at all, and well just boring.I can only assume all these 10 out of 10 fav. all time movie comments are actually the actors themselves in disguise.Idk what the runtime on this movie is I'm sure its listed on this page It certainly felt like an eternity If your looking for a tough challenge,attempt to sit through this awful movie.otherwiseDon't waste your time as I did on this one",2
"I can see little girls enjoying this show, but calling this a family show is ridiculous. I'm amazed how well remembered it is after all these years. It's an extremely unfunny and stupid show about widowed father of three living with his dead wife's brother and his stupid friend from school, and others as the seasons go on. All of the plot lines generally have a really dumb lesson. In the middle of each episode somebody is mad at somebody else and each episode they make up and it ends on a light unfunny joke. As for the actors, I didn't like them either. Bob Saget was painfully unfunny as the dad with the mom responsibilities. Dave Coulier is a one note joke 30 something year old that does cartoon voices and acts like a kid, and he's horrid. John Stamos was the most tolerable character but he was so clichéd it was hard to watch him. The oldest girl, DJ, on the show was a genuinely bad actress and showed no emotion ever. The middle girl Stephanie was too clichéd as the annoying little sister. The youngest girl Michelle showed what bad actresses the Olsen twins were. You can always tell when they are switching them off. The plot lines to too many story lines were so unrealistically stupid it's cringe worthy. This is a ""family"" show that tried to replace any good substance with cuteness and love, and though those are needed for a show about a family they overdid it way too much. This will be remembered as my least favorite sit-com from the 80's and 90's.My rating: Terrible show. TVG 30 mins.",2
"With a name like ""10 Commandments"" you would expect a film to be representative of the account in the Bible, specifically Exodus. Not so here. This is standard procedure with any Biblical Hallmark-made film. Remember ""Noah""?? That was utter fiction and one of the worst films ever made. At least this film had ""some"" truth to the original story. However, Menerith, who was a major character in this movie - half-brother of Moses, is not in the original story. Other characters were absent, not to mention important events were completely eliminated. So what, you may ask? Because this should be representative of the actual story; otherwise, some might and do believe that is the way it actually happened. In today's age, people get their religion from movies instead of Church and reading the Bible. Also, it is a great error. See Revelation 22:18-19. The script is already written. Why change it? Other than the account in Exodus itself (which should be the main focus), you have the Cecil B. DeMille film to compare it to, which is clearly a far better presentation.The night it first aired, my wife was anxious to see it. I told her not to get her hopes up because it was a Hallmark-film. She looked puzzled and said, ""Why? Hallmark makes good movies"". That might be so, but they butcher the Bible. I'm sorry to say that I was correct. Not just the story, but the acting as well. With today's technology, you should be able to make a wonderful Biblical movie. I'm still waiting...",2
"In a time when the constitution and principals the United States were founded on are trampled underfoot by an administration desperate to distract attention from its own internal problems, where the Geneva Convention, human rights and foreign sovereignty are unapologetically discarded, a thriller about the state taking illegal action that far exceeds that of the terrorists they are countering might seem appropriate. However, if you want to see a film about that, try Ed Zwick's flawed THE SIEGE instead, because NADA is one of the most infantile 'political' thrillers ever made. Like Robert Altman's PRET-A-PORTER, the director has taken on a subject he seems completely ignorant of, and imprints his ignorance on almost every frame.His terrorists are a wildly unconvincing group of stereotypes - Fabio Testi dresses as if he were auditioning for MAD Magazine's 'Spy vs. Spy' strip, Michel Duchaussoy behaves like an absurd KIDS IN THE HALL send up of the sociology professor from Hell, Mariangela Melato a cardboard middle-class revolutionary wannabe - who behave at every unconvincing plot turn as if they want to be caught. The corrupt authorities fare a little better, but are still painted in unconvincingly broad strokes.It is possible to make a smart film about dumb people (cf ELECTION), but this is a moronic film about dumb people made by people who think they're intellectuals who are talking down to the masses. In truth, were one to recast Testi, Duchaussoy and Melato with Jim Varney, Johnny Knoxville and Shannon Tweed, the result would actually be to raise the intellectual content of the film, not lower it.Chabrol might just have got away with his characters and events if he took them seriously, but his staging is so inept (the fight scenes would embarrass a kindergarten class while the shooting of the kidnapping is more inept than the kidnapping itself) and his inability to get his cast to perform with at least some approximation of recognisable human behaviour so blatant that it is actually embarrassing to watch (special mention must be made here of Duchaussoy: so very good in Chabrol's QUE LA BETE MUERE, he is stunningly bad here in a performance that is so far over the top it's back again).Chabrol has made some fine films, but you would never guess it from this amateurish mess - a newcomer to his work would never want to see another of his films after this, which would be a great shame. Utter drivel, and a sad waste of a potentially interesting material. One star out of ten - and that's being very generous.",2
"1st watched 12/26/2008 -(Dir-Eugene Levy): Corny comedy murder mystery with very few laughs. The movie appears to be based on an earlier Italian movie according to the credits but was re-written by two fairly popular American romantic comedy writers. But this one by Charles Shyer & Nancy Meyers does not cut it compared to their other efforts. The story is about a couple of down-and-out traveling Americans, played by Richard Lewis and Sean Young, who stumble upon a lost dog and hope to make a fortune in reward money after seeing an ad in the paper for the dachsund's return. Upon trying to return it, they see a hand sticking out of a garage door at the lady's residence that they believe is attached to the rest of the dead body of the woman who is supposed to give them the money. They freak out and instead of contacting the police and telling them the truth they make out like runaways from the scene expecting to be framed for the murder. The other characters in the film are met on a train prior to this and hang around a Monte Carlo gambling resort doing various things to be pulled into the story. The other cast members include character actors John Candy, James Belushi, Cybill Shepherd, George Hamilton and others. After the police find out about the death, they start questioning the main characters and, of course, they have to work thru their goofy lies to figure out what really happened. None of the character actors mentioned earlier can bring this movie out of it's mediocre state despite some funny moments mostly provided by the Belushi/Shepherd couple. This isn't a horrible movie, it just isn't that good. There are plenty of average movies out there and this is just another one for the pile. Try it, maybe you'll like it, probably you won't.",2
"I absolutely positively can't believe my fellow IMDb reviewers. All the praise about how ""original"" this movie is, it's like they've never seen ""Ring"" or the million of imitations that's come out in the 10 years since that movie. And some of them claim to be horror movie buffs! I think not! ""Shutter"" is okay. Average, I'd say. I give it 5 out of 10, but there's just no way it's original and great and ""the most frightening thing I've ever seen"" as one reviewer said. Puh-leeeze, people. This one is plain. It's predictable.I swear, if I see another ghost movie where the hero traces the past of the ghost in order to find out why she's so mad and after them, I'm going to scream.""Original""? Give me a break. You people need to get out more. Or at least stop calling yourselves ""horror movie fans"".",2
"I was disgusted by this movie. No it wasn't because of the graphic sex scenes, it was because it ruined the image of Artemisia Gentileschi. This movie does not hold much truth about her and her art. It shows one piece of art work that she did (Judith Beheading Holofernese) but shows that being entered as testimony in the rape trial when she did not paint her first Judith for a year after the trial.I don't know if you understood this from the movie, probably not, Tassi was not a noble character. He RAPED Artemisia. It was not love, it was rape. He did not claim to accept false charges of rape to stop her from suffering while she was tortured. According to the rape transcripts he continued to claim that he never carnally knew Artemisia (aka had sex with) while she states over and over again ""It's true"".I encourage all of you people to go out and find about the real Artemisia and see what she is really about. Don't base all of your knowledge on this fictional movie. I encourage you to do some research, Artemisia really does have interesting story behind her and some amazing art work.Don't see the movie, but find out the true story of Artemisia.",2
"I just watched Descent. Gawds what an awful movie. Right off the bat they depict a lava geyser and a note says that it is miles below the the surface of Washington State. Folks, there are no geysers deep in the Earth like that. They thought it looked neat and in typical Hollywood style they threw it in. And then there is that well that spewed lava. He dropped a stone and I heard a splash. Steam would have erupted out of that well before a blast of lava could, if ever.And the acting was pretty bad as well. Micheal Dorn has sunk to a new low in jobs.What a dog of a movie. I bet the vote goes no higher than a 3.5It didn't look like SciFi Channel spent too much other than to have pretty boy Perry as an attempt to draw.",2
"Mary Lou is a slut whose spirit seeks revenge on those who let her come to her fiery doom back in 1957.Well, the movie mainly takes place in 1986. The movie falls into the 80's trap of weird/stupid special effects, including some weird demented looking rocking horse.Anyway, Mary Lou's spirit does bad things to people and tries to take over one person's body. Whether or not she succeeds, you'll have to watch to find out.Anyway, the movie is largely boring and based around a bunch of worthless characters. This also isn't really a sequel, the only thing in common with the first is the name of the high school. It has the avg. horror flick fall backs, gore, pointless nudity, knocks against the catholic church. Basic stuff, boring movie.The acting is decent enough to give it a 3 out of 10. You can waste your time doing something else.",2
"I thought the movie was a poor documentary. Nothing of substance was discussed. It seemed to cheapen the ideas and did not provide anything new. The film lacked wonder or romance or anything that would really drive one to science. Most scientists appeared ""stereotyped"" and sometimes weird. A woman said that her awards didn't matter a whole lot, only children that were helped. She said that after a 10 minute scene where she explained all her awards. Playing ""humble scientist"", are we? ""I have equations dancing in my head,"" another said. I don't see how that explains anything to us. It hasn't covered significant effects of science on our culture. Politics of science were barely touched.Not a bad flick for a 10-14 year-olds. Other than that, I felt it was boring and unrevealing.4/10",2
"I was really excited when I read ""The Canterville Ghost"" would be shown on TV. However, I was deeply disappointed. I loved the original story written by Oscar Wilde and sadly nothing of that was transferred by the movie.",2
"Ira Levin's Broadway smash comes to the screen with hardly any meat on its bones, a mystery plot with just a few tricks and twists but nobody worth caring about. Frustrated writer Michael Caine plots to steal the work of a brilliant young man and pass it off as his own; his devious plan may include murdering the talented kid, which has Caine's flighty spouse up in arms. The first act in which everyone is introduced is excruciatingly dead, with Caine doing everything an actor can to keep the pacing up. Dyan Cannon is miscast as his wife (she's too smart and clever herself to be passed off as a ditz) and Christopher Reeve (in the middle portion of the film) seems extremely uncomfortable in the role of the better writer. These three characters, and Irene Worth's bothersome neighbor, are so undefined that what happens after the set-up barely even registers until well after the second act has begun. Sidney Lumet's direction is stagy and fuzzy, the set design unconvincing and poorly-lit, and the finale is a total disaster. The actors struggle to give the script some substance, but with such thin material all we see are their laborious efforts. *1/2 from ****",2
"Thank G_d it bombed, or we might get treated to such delights as ""Skate Fu"" where we can see the likes of Brian Boitano performing a triple lutz & slashing bad guys to ribbons with his razor-sharp skates, but I digress. One thing that could have helped this turkey would have been a little T & A from Ms. Agbayani. It's not like the world would have seen anything new (at least that part of the world who saw her Playboy spread.) I truly believe that porn would have suited her 'talents' much better, although Aubrey Hepburn couldn't have stayed afloat in this sewer. One explanation for Kurt Thomas' presence could be a traumatic brain injury, possibly from coming up short too often on dismounts. It's a good thing the IOC wasn't as diligent on 'doping' as they are now, or Kurt would surely have been stripped of his medals. To be avoided at all costs.",2
"The film ""52 Pick Up"" simply does not work. See it if you are at all interested in Elmore Leonard or John Frankenheimer, or anyone in the terrific cast, especially John Glover who's admittedly brilliant. But the book--a slow-burning, noir thriller with lots of pulp--should have translated into an Oscar-contending film instead of this dud that couldn't figure out whether it should faithfully portray the hard-boiled, gritty crime story of the book, or opt for a 1980s Schwarzenegger shoot-em-up spree. Shifting the scene from the original locale in the book, Detroit (an area where Leonard has resided for years and knows very well), to Los Angeles makes for a substantial problem that Leonard tries to fix in his script, but ultimately can't. It was, for example, a clever device making Mitchell's wife a City Councilwoman (she had no job in the book), if you think about it: that's the only way you could ever plausibly blackmail someone in a sex-crazed city like 1980s Los Angeles for adultery, or any type of potential sex scandal. Even then, it's more plausible in a more conservative Eastern state like Michigan to believe that a) its tiny porno ""industry"" is a sleazy, money-grubbing hell where three losers could desperately set up a not-so-stupid upper-middle-class fellow going through a mid-life crisis, and b) adultery alone might be something you could blackmail someone with, if their upstanding careers and old-fashioned wives couldn't handle the shock. As consultant Ron Jeremy will tell you, 1980s Los Angeles was a colorful, stylish porno Mecca, more like the movie ""Boogie Nights"" than Leonard's dark, shadowy world of hijacked tourist buses, grimy apartments, and drug deals in depressed urban squalor. Then again, Los Angeles could be the backdrop of such a tale if one arranged the scenery more carefully--there are still plenty of dark crannies and psychopaths there. Unfortunately, Roy Scheider's Harry Mitchell comes off in the film as a sexy, handsome Uebermensch dancing through his problems without even working up a sweat. In the book he was fending off a jerk union official while struggling with a business that was failing. He also had a skeleton in the closet during the war involving friendly fire that he was responsible for, but never appeared to come to grips with. Elmore Leonard's stories usually have a central image involving a bizarre civility between criminal and law-abiding citizen. Here, Harry Mitchell sitting in his office with his blackmailer, Alan Raimy, turning over his financial books to him and negotiating a more practical ransom, makes for such a central image. Glover's blackmailer plays the scene with convincing intelligence, but Scheider portrays the victim here as a cocky ""good guy,"" in charge of the situation as if he were more a Rambo with an M-16 than the everyman barely staying afloat as his world crumbles around him. ""52 Pick Up"" ends with one of the worst throwaway conclusions ever, considering all the thought that went into the original story and then the film. Trapping Raimy inside Mitchell's Jaguar and blowing him up with marching band music blasting out along with a sadistic monologue by Mitchell, plays to an audience wanting the ""sweet revenge"" conclusion of a Chuck Norris movie, not the intelligent balanced world of Leonard's book, where Mitchell barely escapes in the end and the conflict between good and evil could easily go either way. I left the theater shaking my head and depressed. What a waste of talent.",2
"It is impossible to avoid comparing Zhang Yimou's `Hero' to Ang Lee's `Crouching Tiger, Hidden Dragon.' They were both big-budget Chinese kung-fu films with breathtaking cinematography of Chinese landscape and a cast of super-stars. But aside from the obvious, there is in fact nothing else to compare. `Hero' fails to deliver on almost every level that really matters, proving that big-name stars, beautiful scenery, and action effects are no replacement for a director's artistry and vision.All the marketing hype preceding the premier of `Hero' has done nothing more than make its failure a spectacular one. Much anticipated, `Hero' drew movie-goers in throngs when it first opened at theaters in mainland China and Hong Kong, making it an instant box-office success. However, though the script pleased government censors, Chinese audiences went to newfound heights of caustic criticism and sarcastic wit to express their disdain. On-line critics, both professional and amateur, proclaimed the film `ideologically disturbing,' `from the viewpoint of deep servitude,' written `either by an amateur historian, or someone with ulterior motives.' One article was simply titled, `Hero, you make me sick!'The deepest failing of the film is in its plot, which is not only morally reprehensible, and based on unforgivable historic fallacy but - worst of all for a film - is boring! All blockbuster epic films are known to take some liberties with the facts of history, but `Hero' goes beyond artistic license into unforgivable ignorance when it attempts to glorify an emperor that was as brutal as Stalin or Hitler. `Hero' does not make up for this lack of moral compass by being entertaining or fun. Instead, it is makes a woefully poor attempt at being `deep' and merely manages to be pretentious and preachy.Though historians agree that the First Emperor of China was ruthlessly violent, Mao Zedong was known to have admired this ruler - no surprise, given Mao's own tyrannical rule. Likewise, the Communist government in Beijing sees the allegory that can easily be drawn between the First Emperor and its own iron-fist methods, so they were particularly pleased with this latest work by Zhang Yimou. Tony Leung, one of the stars of `Hero' remarked during an interview to promote the film that the Beijing government had done the right thing in 1989 by crushing the student demonstrations, because it was needed to maintain `stability' in China. For these remarks, Tony Leung received shocked criticisms in his home city of Hong Kong, but he merely stated out loud the underlying message of the movie.Director Zhang Yimou has stated that his goal was to surpass the values of loyalty and revenge that are traditional in kung-fu novels and movies, to reveal a higher wisdom. Unfortunately, his version of `wisdom' turns out to be: THE OPPRESSOR IS RIGHT. In China, where thousands of years of historical reality have rammed this message through, art was the last sanctuary where the individual could actually find freedom from such tyranny. The great popularity of the kung-fu novel can be explained by its ability to provide an escape into an alternate world: one where kung-fu warriors roamed the country seeking adventure and fighting for justice, free from fear and winning against all odds with their super-human skills. Only in the novel did the individual ever win over institutionalized power in China, and only in the novel did the oppressed find their champions. Going against this tradition of the kung-fu hero, Zhang Yimou has not gone upwards towards a higher truth, as he had hoped, but downwards, to the level of government propaganda. It's no wonder the government was so pleased.Some film lovers may secretly wonder, `All moralistic judgments aside, is it at least entertaining?' Fortunately, the answer is a resounding `No!' Because the same tale is told over and over with only slight variations, it becomes tedious to watch. Moreover, the three conflicting versions of the same story serves only to confuse the character development, since it leaves precious little time for the viewer to feel any sympathy for any of them once the `real' version emerges.The film is not without its beautiful images. However, all the scenes fall flat because they do not connect to or enhance the storyline. The use of different colors to distinguish the separate versions of the tale comes across as simplistic and contrived, and the cinematography appears self-consciously rather than truly beautiful. Great for a trailer, but a disappointment once you are there to watch the entire film.For those in China who showed disdain for `Crouching Tiger's' unrealistic kung-fu, much was expected from `Hero.' Jet Li, who plays the title role, is a real kung-fu artist who held national titles before beginning his career as an actor. His previous movies have revealed limited acting abilities, but many hoped that Zhang Yimou could use Li's lithe body movements to full effect while casting him properly in a role that would not task his acting abilities. But it was not to be. `Hero' attempts to go beyond the kung-fu genre, so there are not many fighting scenes, and Jet Li is expected to perform a difficult piece of acting: an inner transformation leading to profound wisdom and self-sacrifice. As the casting director ought to have expected, Li fails miserably. Meanwhile, the only fighting scene that reveals any true kung-fu skill is the first one of the film, between Li and and Donnie Yen. All the scenes that follow are a disappointment, so `Hero' fails to satisfy, even on that level.Though most audiences outside China are unlikely to be aware of the historical mangling of the story of the cruel First Emperor, it seems even more unlikely that they would accept Zhang's version of `Chinese wisdom,' which is anything but. Perhaps the only time an audience coming out of a screening of `Hero' was seen smiling - instead of yawning or frowning - was at the special screening for Chinese government officials.",2
"Unfortunately this film, 54 was a pathetic attempt of the true story of 'Studio 54.' The only thing that was good about the picture was 'Mike Myers' who was a joy to watch. 'Neve Cambpell,' although her role was little was unfortunately bad. The bottom line is that this film lacked a good performance from the actors, except one and that the conversion of the true story was a desperate attempt for a good screenplay.",2
"Contrary to another reviewer, I think that this is WELL-written, especially the more fictional it is, because greater imagination would be required; and well acted, because there were no other characters with whom to share the focus of these dozen-minutes-plus, well-done monologues. But I'm just not entertained by such solemn, pious rememberances. Everybody has a story to tell and some are more interesting than others. Everybody has problems and some are more intense than others. These are just ten, not-very-atypical stories and problems, exemplifying how anybody's life (or part of it) is fodder for film. Then again, I think poorly of TV's reality shows, too. So, if that's your bag, you may like this. It's the kind of stuff that would make for good 'phone and/or internet gossip; but absolutely without other-than-verbal action. And, although each of the speakers is female, I'm gonna leave gender outta this.",2
"This movie made me feel as if I had missed some important scenes from the very beginning. There were continuity errors and plots that stopped as abruptly as they started. I was very disappointed because I love Whoopi Goldberg & Danny Glover, in addition to that have always trusted & respected Danny Glovers taste in his choice of roles, ""Grand Canyon"" for example. I just could not finish this movie, after what seemed an eternity, but was probably just a little over an hour; we had to turn it off. There was no comedy, there was nothing about the characters to make you empathize or sympathize with them, there was no evoking of emotion at all regarding this movie and the clips of their past were poorly edited, confusing, and unnecessary. What could have been a great idea for a movie, even as a drama & not a comedy (although I think a comedy in this situation would have been better, because I love to watch white people freak out & start acting like complete idiots, it makes me laugh) became a waste of my $1 credit at the video store.",2
"Along with 2 days in the Valley, I think this is one of worst movies I've ever seen. Just another of the long line of Tarantino rip-offs that have emerged since Pulp Fiction. The atmosphere the movie creates is amusing for the first five minutes, but then the film makers make the unforgivable mistake of allowing unnecessary and grotesque violence to up the ""hip"" quotient. You're better off skipping this one.",2
"Was there a single positive to this film? Critics who knew nothing of video games could spot the gaming errors made. No damage taken with damage clearly visible towards the beginning being a primary example.And I may have missed something, but wasn't Super Mario Bros. 3 suppose to be a game that had never played before? Well if that IS the case, and I did not miss anything... how did Fred Savage's character, and even the girl, know so much about the game already? We're talking things that some people don't know about by their second or third play-through.Beyond the factual and gaming errors there is the general low quality of the film itself. Nothing here is honestly very memorable. The kid wasn't even that good at playing video games in the footage they showed. A lot of kids I knew way back in those days were significantly more experienced. On top of all this the acting and storyline are just mediocre at their strongest points. The characters are bland and completely uninteresting, the 'Wizard' (the youngest child) is a very silent, completely dry child cliché of a little kid who almost never talks because of a trauma. It isn't that this is unrealistic, it's the fact that it had to be thrown into the movie to actually even begin to form a plot that would exceed even 30 minutes.Honestly, the only value that is to be found here is that of a nostalgic nature. If you grew up with this movie you're going to like it whether it was good or not. It was about kids playing video games, and at the time you saw it you likely had an obsession with the NES as well. But unless you loved it as a kid there just isn't anything that's going to keep you interested, and very little that will prevent you from turning it off.No sir, I didn't like it.",2
"Everyone knows the so-called plot, so let me cut to the chase.Forced frivolity. Miscast performers working hard to have fun so you can have fun. The brilliant Meryl Streep gives it a great try. Pierce Brosnan just plain embarrassing. Inexplicably set on a Greek Island. Lots of squealing, shrieking women. Lots.It was a silly juke box musical on stage, now it's a big, splashy, poorly shot screen juke box musical. If you like ABBA, so-so. If not, an assault on the senses and an insult to whatever intelligence you're left with when you exit the theater. I readily admit that I didn't really want to see this movie and went with some friends who did, but for the love of God. Why does my gender shriek and squeal to convey delight? Ever sit next to a table of women who have had too much to drink and are absolutely determined to have GREAT night out on the town? That's the feeling of this whole project. It just felt so good when it stopped.",2
"This is easily one of the worst movies I've seen in a long long time (and I've recently seen Starship Troopers 2!!!). I could find nothing to redeem this film. The acting, which is probably the best aspect of the film, is fair at best. Michael Madsen hams it up in his standard character persona. Denis Hopper doesn't seem to know what he's supposed to be. Vinnie Jones accent is bizarre. One positive thing is that Leonor Valera looks fantastic. Her acting is pretty poor but I doubt that's why shes there.The dialogue is truly appalling. It is quite simply rubbish. I don't know who signed off on this but they really need to get professional help next time round.This film is the reason IMDBs rating system should be able to include zero stars out of ten. Avoid at all costs.",2
"I saw this film at the Edinburgh Film Festival, and would not recommend it. It is two and a half hours long, during which nothing much happens at a wading-through-porridge pace.The main characters are gormless and totally lacking in charisma or personality. No-one smiles at all during the film (neither would I if I had their lives), and although Domino seems to have a healthy sexual appetite she doesn't seem to enjoy sex at all.The whole experience is depressing and ponderous, the director lingering over each scene in a way that drove me crazy rather than striking me with the beauty of his technique.Too many questions were left in my mind: why does he sniff the Algerian man's head? Why does he levitate? What is he looking at over the allotment fence? Why does he kiss Joseph? Why did we go and see this rubbish rather than ordering another bottle of wine in Bouzy Rouge?",2
